NIF-ARG-RIO-5,6359,CP-2584,Estanco Rio Cuarto 5,Av. de Mayo 1144,Rio Cuarto,Córdoba
NIF-ARG-RIO-6,5088,CP-1735,Estanco Rio Cuarto 6,Av. Corrientes 263,Rio Cuarto,Córdoba
NIF-ARG-RIO-7,4940,CP-1908,Estanco Rio Cuarto 7,Av. Santa Fe 1790,Rio Cuarto,Córdoba
NIF-ARG-RIO-8,7946,CP-1784,Estanco Rio Cuarto 8,Av. Corrientes 836,Rio Cuarto,Córdoba
NIF-ARG-RIO-9,4994,CP-1486,Estanco Rio Cuarto 9,Calle Lavalle 502,Rio Cuarto,Córdoba
NIF-ARG-RIO-10,7966,CP-4453,Estanco Rio Cuarto 10,Calle Florida 1811,Rio Cuarto,Córdoba
NIF-ARG-RIO-11,6620,CP-5271,Estanco Rio Cuarto 11,Calle Florida 1702,Rio Cuarto,Córdoba
NIF-ARG-RIO-12,8681,CP-6086,Estanco Rio Cuarto 12,Av. Santa Fe 1117,Rio Cuarto,Córdoba
NIF-ARG-RIO-13,3414,CP-7258,Estanco Rio Cuarto 13,Calle Lavalle 265,Rio Cuarto,Córdoba
NIF-ARG-RIO-14,4334,CP-6294,Estanco Rio Cuarto 14,Av. Corrientes 1363,Rio Cuarto,Córdoba
NIF-ARG-RIO-15,1676,CP-2377,Estanco Rio Cuarto 15,Av. Corrientes 1981,Rio Cuarto,Córdoba
NIF-ARG-VIL-1,5243,CP-5151,Estanco Villa María 1,Av. Corrientes 1240,Villa María,Córdoba
NIF-ARG-VIL-2,6760,CP-5367,Estanco Villa María 2,Av. Corrientes 1147,Villa María,Córdoba
NIF-ARG-VIL-3,8994,CP-1989,Estanco Villa María 3,Av. Corrientes 1391,Villa María,Córdoba
NIF-ARG-VIL-4,9237,CP-2146,Estanco Villa María 4,Av. Corrientes 208,Villa María,Córdoba
NIF-ARG-VIL-5,3082,CP-9162,Estanco Villa María 5,Av. de Mayo 1550,Villa María,Córdoba
NIF-ARG-VIL-6,6351,CP-6136,Estanco Villa María 6,Av. Corrientes 1100,Villa María,Córdoba
NIF-ARG-VIL-7,3962,CP-9292,Estanco Villa María 7,Calle Lavalle 1195,Villa María,Córdoba
NIF-ARG-VIL-8,9729,CP-7185,Estanco Villa María 8,Calle Florida 1131,Villa María,Córdoba
NIF-ARG-VIL-9,5722,CP-5198,Estanco Villa María 9,Av. Corrientes 1729,Villa María,Córdoba
NIF-ARG-VIL-10,7092,CP-3904,Estanco Villa María 10,Calle Lavalle 1194,Villa María,Córdoba
NIF-ARG-VIL-11,5108,CP-8143,Estanco Villa María 11,Av. de Mayo 20,Villa María,Córdoba
NIF-ARG-VIL-12,8381,CP-3065,Estanco Villa María 12,Av. de Mayo 330,Villa María,Córdoba
NIF-ARG-VIL-13,9750,CP-7002,Estanco Villa María 13,Av. de Mayo 666,Villa María,Córdoba
NIF-ARG-VIL-14,9909,CP-7855,Estanco Villa María 14,Calle Lavalle 843,Villa María,Córdoba
NIF-ARG-VIL-15,6352,CP-6258,Estanco Villa María 15,Av. de Mayo 1266,Villa María,Córdoba
NIF-ARG-CAR-1,2584,CP-9150,Estanco Carlos Paz 1,Calle Lavalle 1746,Carlos Paz,Córdoba
NIF-ARG-CAR-2,7332,CP-6887,Estanco Carlos Paz 2,Av. Corrientes 365,Carlos Paz,Córdoba
NIF-ARG-CAR-3,9954,CP-6272,Estanco Carlos Paz 3,Calle Lavalle 1263,Carlos Paz,Córdoba
NIF-ARG-CAR-4,3164,CP-2481,Estanco Carlos Paz 4,Av. de Mayo 256,Carlos Paz,Córdoba
NIF-ARG-CAR-5,3998,CP-3773,Estanco Carlos Paz 5,Av. Santa Fe 1790,Carlos Paz,Córdoba
NIF-ARG-CAR-6,5652,CP-1637,Estanco Carlos Paz 6,Calle Florida 1116,Carlos Paz,Córdoba
NIF-ARG-CAR-7,6159,CP-4070,Estanco Carlos Paz 7,Av. Corrientes 604,Carlos Paz,Córdoba
NIF-ARG-CAR-8,5345,CP-5531,Estanco Carlos Paz 8,Calle Florida 1555,Carlos Paz,Córdoba
NIF-ARG-CAR-9,8144,CP-1009,Estanco Carlos Paz 9,Calle Florida 972,Carlos Paz,Córdoba
NIF-ARG-CAR-10,3589,CP-1737,Estanco Carlos Paz 10,Av. Corrientes 447,Carlos Paz,Córdoba
NIF-ARG-CAR-11,4816,CP-8838,Estanco Carlos Paz 11,Av. Santa Fe 50,Carlos Paz,Córdoba
NIF-ARG-CAR-12,9987,CP-1328,Estanco Carlos Paz 12,Av. Santa Fe 28,Carlos Paz,Córdoba
NIF-ARG-CAR-13,7567,CP-5017,Estanco Carlos Paz 13,Calle Lavalle 1208,Carlos Paz,Córdoba
NIF-ARG-CAR-14,7821,CP-2393,Estanco Carlos Paz 14,Calle Florida 1248,Carlos Paz,Córdoba
NIF-ARG-CAR-15,1279,CP-6003,Estanco Carlos Paz 15,Calle Lavalle 1031,Carlos Paz,Córdoba
NIF-ARG-ALT-1,4480,CP-7958,Estanco Alta Gracia 1,Calle Lavalle 617,Alta Gracia,Córdoba
NIF-ARG-ALT-2,4677,CP-1324,Estanco Alta Gracia 2,Av. Corrientes 1064,Alta Gracia,Córdoba
NIF-ARG-ALT-3,9747,CP-6348,Estanco Alta Gracia 3,Calle Lavalle 300,Alta Gracia,Córdoba
NIF-ARG-ALT-4,9032,CP-1342,Estanco Alta Gracia 4,Av. Corrientes 598,Alta Gracia,Córdoba
NIF-ARG-ALT-5,8014,CP-7021,Estanco Alta Gracia 5,Calle Florida 95,Alta Gracia,Córdoba
NIF-ARG-ALT-6,2255,CP-3244,Estanco Alta Gracia 6,Av. de Mayo 1720,Alta Gracia,Córdoba
NIF-ARG-ALT-7,7940,CP-2836,Estanco Alta Gracia 7,Calle Lavalle 1424,Alta Gracia,Córdoba
NIF-ARG-ALT-8,2352,CP-5415,Estanco Alta Gracia 8,Av. de Mayo 281,Alta Gracia,Córdoba
NIF-ARG-ALT-9,2057,CP-8474,Estanco Alta Gracia 9,Av. Corrientes 762,Alta Gracia,Córdoba
NIF-ARG-ALT-10,4812,CP-2797,Estanco Alta Gracia 10,Av. Corrientes 973,Alta Gracia,Córdoba
NIF-ARG-ALT-11,7017,CP-2023,Estanco Alta Gracia 11,Calle Lavalle 693,Alta Gracia,Córdoba
NIF-ARG-ALT-12,2963,CP-3248,Estanco Alta Gracia 12,Calle Florida 1176,Alta Gracia,Córdoba
NIF-ARG-ALT-13,3147,CP-1831,Estanco Alta Gracia 13,Av. de Mayo 1134,Alta Gracia,Córdoba
NIF-ARG-ALT-14,9964,CP-8622,Estanco Alta Gracia 14,Av. Corrientes 320,Alta Gracia,Córdoba
NIF-ARG-ALT-15,6560,CP-6922,Estanco Alta Gracia 15,Calle Lavalle 522,Alta Gracia,Córdoba
NIF-ARG-JES-1,7248,CP-7097,Estanco Jesús María 1,Av. de Mayo 1321,Jesús María,Córdoba
NIF-ARG-JES-2,6855,CP-9964,Estanco Jesús María 2,Av. Corrientes 1320,Jesús María,Córdoba
NIF-ARG-JES-3,9757,CP-3354,Estanco Jesús María 3,Av. de Mayo 170,Jesús María,Córdoba
NIF-ARG-JES-4,3819,CP-7011,Estanco Jesús María 4,Av. de Mayo 678,Jesús María,Córdoba
NIF-ARG-JES-5,9161,CP-8213,Estanco Jesús María 5,Av. de Mayo 1807,Jesús María,Córdoba
NIF-ARG-JES-6,2398,CP-6559,Estanco Jesús María 6,Av. de Mayo 1468,Jesús María,Córdoba
NIF-ARG-JES-7,3155,CP-3150,Estanco Jesús María 7,Av. Santa Fe 1204,Jesús María,Córdoba
NIF-ARG-JES-8,1665,CP-6620,Estanco Jesús María 8,Av. de Mayo 1880,Jesús María,Córdoba
NIF-ARG-JES-9,2053,CP-4421,Estanco Jesús María 9,Av. de Mayo 660,Jesús María,Córdoba
NIF-ARG-JES-10,5988,CP-2423,Estanco Jesús María 10,Calle Florida 997,Jesús María,Córdoba
NIF-ARG-JES-11,7527,CP-1207,Estanco Jesús María 11,Calle Florida 110,Jesús María,Córdoba
NIF-ARG-JES-12,8872,CP-6783,Estanco Jesús María 12,Av. de Mayo 1886,Jesús María,Córdoba
NIF-ARG-JES-13,5300,CP-1691,Estanco Jesús María 13,Calle Florida 1017,Jesús María,Córdoba
NIF-ARG-JES-14,9685,CP-4847,Estanco Jesús María 14,Av. Santa Fe 1189,Jesús María,Córdoba
NIF-ARG-JES-15,3770,CP-5641,Estanco Jesús María 15,Calle Lavalle 207,Jesús María,Córdoba
NIF-REI-CRO-1,4459,CP-7788,Estanco Croydon 1,Baker Street 1443,Croydon,Greater London
NIF-REI-CRO-2,5665,CP-9886,Estanco Croydon 2,Oxford Street 1320,Croydon,Greater London
NIF-REI-CRO-3,9325,CP-5013,Estanco Croydon 3,Abbey Road 1772,Croydon,Greater London
NIF-REI-CRO-4,3298,CP-5738,Estanco Croydon 4,Abbey Road 673,Croydon,Greater London
NIF-REI-CRO-5,7290,CP-9083,Estanco Croydon 5,Baker Street 637,Croydon,Greater London
NIF-REI-CRO-6,3850,CP-5788,Estanco Croydon 6,Regent Street 1760,Croydon,Greater London
NIF-REI-CRO-7,3761,CP-8221,Estanco Croydon 7,Oxford Street 965,Croydon,Greater London
NIF-REI-CRO-8,1266,CP-3608,Estanco Croydon 8,Oxford Street 1665,Croydon,Greater London
NIF-REI-CRO-9,4945,CP-7461,Estanco Croydon 9,Regent Street 1300,Croydon,Greater London
NIF-REI-CRO-10,6316,CP-7778,Estanco Croydon 10,Baker Street 1814,Croydon,Greater London
NIF-REI-CRO-11,7043,CP-5425,Estanco Croydon 11,Oxford Street 440,Croydon,Greater London
NIF-REI-CRO-12,3641,CP-9918,Estanco Croydon 12,Abbey Road 614,Croydon,Greater London
NIF-REI-CRO-13,5739,CP-1564,Estanco Croydon 13,High Street 1993,Croydon,Greater London
NIF-REI-CRO-14,4141,CP-3653,Estanco Croydon 14,High Street 1290,Croydon,Greater London
NIF-REI-CRO-15,5644,CP-8654,Estanco Croydon 15,Abbey Road 1528,Croydon,Greater London
NIF-REI-BAR-1,6912,CP-7112,Estanco Barnet 1,Oxford Street 1263,Barnet,Greater London
NIF-REI-BAR-2,4511,CP-4911,Estanco Barnet 2,Oxford Street 802,Barnet,Greater London
NIF-REI-BAR-3,4944,CP-9302,Estanco Barnet 3,Regent Street 1411,Barnet,Greater London
NIF-REI-BAR-4,7696,CP-8310,Estanco Barnet 4,Regent Street 679,Barnet,Greater London
NIF-REI-BAR-5,7424,CP-5011,Estanco Barnet 5,Baker Street 1377,Barnet,Greater London
NIF-REI-BAR-6,9789,CP-7887,Estanco Barnet 6,Baker Street 1925,Barnet,Greater London
NIF-REI-BAR-7,3789,CP-9150,Estanco Barnet 7,Regent Street 420,Barnet,Greater London
NIF-REI-BAR-8,9138,CP-8801,Estanco Barnet 8,Regent Street 1031,Barnet,Greater London
NIF-REI-BAR-9,9253,CP-2557,Estanco Barnet 9,Oxford Street 1715,Barnet,Greater London
NIF-REI-BAR-10,5801,CP-6085,Estanco Barnet 10,Baker Street 140,Barnet,Greater London
NIF-REI-BAR-11,8129,CP-5732,Estanco Barnet 11,Regent Street 1025,Barnet,Greater London
NIF-REI-BAR-12,9048,CP-1539,Estanco Barnet 12,Regent Street 572,Barnet,Greater London
NIF-REI-BAR-13,4593,CP-6509,Estanco Barnet 13,Regent Street 1531,Barnet,Greater London
NIF-REI-BAR-14,4530,CP-4295,Estanco Barnet 14,Oxford Street 1656,Barnet,Greater London
NIF-REI-BAR-15,1791,CP-8998,Estanco Barnet 15,Abbey Road 1428,Barnet,Greater London
NIF-REI-EAL-1,4172,CP-2027,Estanco Ealing 1,Oxford Street 1936,Ealing,Greater London
NIF-REI-EAL-2,6409,CP-5973,Estanco Ealing 2,Oxford Street 1316,Ealing,Greater London
NIF-REI-EAL-3,5051,CP-3126,Estanco Ealing 3,Oxford Street 139,Ealing,Greater London
NIF-REI-EAL-4,6495,CP-4902,Estanco Ealing 4,Regent Street 1304,Ealing,Greater London
NIF-REI-EAL-5,8913,CP-3765,Estanco Ealing 5,Regent Street 547,Ealing,Greater London
NIF-REI-EAL-6,2856,CP-8190,Estanco Ealing 6,Abbey Road 1709,Ealing,Greater London
NIF-REI-EAL-7,2883,CP-6009,Estanco Ealing 7,High Street 1632,Ealing,Greater London
NIF-REI-EAL-8,7916,CP-1049,Estanco Ealing 8,Oxford Street 380,Ealing,Greater London
NIF-REI-EAL-9,2421,CP-9273,Estanco Ealing 9,Regent Street 1455,Ealing,Greater London
NIF-REI-EAL-10,6433,CP-1251,Estanco Ealing 10,Abbey Road 1247,Ealing,Greater London
NIF-REI-EAL-11,5161,CP-5747,Estanco Ealing 11,High Street 1654,Ealing,Greater London
NIF-REI-EAL-12,6548,CP-7001,Estanco Ealing 12,Baker Street 1147,Ealing,Greater London
NIF-REI-EAL-13,6749,CP-3756,Estanco Ealing 13,Regent Street 1530,Ealing,Greater London
NIF-REI-EAL-14,9887,CP-1357,Estanco Ealing 14,Regent Street 1022,Ealing,Greater London
NIF-REI-EAL-15,8028,CP-6978,Estanco Ealing 15,Regent Street 125,Ealing,Greater London
NIF-REI-BRO-1,5665,CP-8810,Estanco Bromley 1,Baker Street 1051,Bromley,Greater London
NIF-REI-BRO-2,8505,CP-5973,Estanco Bromley 2,Baker Street 1809,Bromley,Greater London
NIF-REI-BRO-3,8690,CP-8708,Estanco Bromley 3,High Street 958,Bromley,Greater London
NIF-REI-BRO-4,7062,CP-7518,Estanco Bromley 4,High Street 939,Bromley,Greater London
NIF-REI-BRO-5,3114,CP-4850,Estanco Bromley 5,High Street 1200,Bromley,Greater London
NIF-REI-BRO-6,8963,CP-3819,Estanco Bromley 6,Baker Street 1459,Bromley,Greater London
NIF-REI-BRO-7,1000,CP-4214,Estanco Bromley 7,Oxford Street 31,Bromley,Greater London
NIF-REI-BRO-8,4108,CP-1982,Estanco Bromley 8,Baker Street 1862,Bromley,Greater London
NIF-REI-BRO-9,9567,CP-9924,Estanco Bromley 9,Regent Street 622,Bromley,Greater London
NIF-REI-BRO-10,8616,CP-2848,Estanco Bromley 10,Regent Street 1389,Bromley,Greater London
NIF-REI-BRO-11,6524,CP-8069,Estanco Bromley 11,Baker Street 1970,Bromley,Greater London
NIF-REI-BRO-12,1076,CP-7337,Estanco Bromley 12,High Street 1023,Bromley,Greater London
NIF-REI-BRO-13,5513,CP-5780,Estanco Bromley 13,High Street 193,Bromley,Greater London
NIF-REI-BRO-14,7388,CP-9039,Estanco Bromley 14,Oxford Street 1654,Bromley,Greater London
NIF-REI-BRO-15,2542,CP-1149,Estanco Bromley 15,Abbey Road 1168,Bromley,Greater London
NIF-REI-ENF-1,7372,CP-4999,Estanco Enfield 1,High Street 546,Enfield,Greater London
NIF-REI-ENF-2,5790,CP-2375,Estanco Enfield 2,Oxford Street 1618,Enfield,Greater London
NIF-REI-ENF-3,6284,CP-3344,Estanco Enfield 3,Regent Street 442,Enfield,Greater London
NIF-REI-ENF-4,8150,CP-6336,Estanco Enfield 4,Baker Street 1959,Enfield,Greater London
NIF-REI-ENF-5,8872,CP-2496,Estanco Enfield 5,Regent Street 1461,Enfield,Greater London
NIF-REI-ENF-6,9516,CP-2315,Estanco Enfield 6,Abbey Road 1583,Enfield,Greater London
NIF-REI-ENF-7,8061,CP-3323,Estanco Enfield 7,Oxford Street 1236,Enfield,Greater London
NIF-REI-ENF-8,7567,CP-1417,Estanco Enfield 8,Baker Street 771,Enfield,Greater London
NIF-REI-ENF-9,7757,CP-7091,Estanco Enfield 9,Oxford Street 1697,Enfield,Greater London
NIF-REI-ENF-10,5824,CP-1586,Estanco Enfield 10,High Street 1367,Enfield,Greater London
NIF-REI-ENF-11,7698,CP-9693,Estanco Enfield 11,High Street 1714,Enfield,Greater London
NIF-REI-ENF-12,9462,CP-7219,Estanco Enfield 12,Baker Street 710,Enfield,Greater London
NIF-REI-ENF-13,1234,CP-5443,Estanco Enfield 13,Regent Street 1435,Enfield,Greater London
NIF-REI-ENF-14,4423,CP-6228,Estanco Enfield 14,Abbey Road 789,Enfield,Greater London
NIF-REI-ENF-15,4882,CP-9416,Estanco Enfield 15,Regent Street 1467,Enfield,Greater London
NIF-REI-COV-1,2104,CP-2592,Estanco Coventry 1,Baker Street 1500,Coventry,West Midlands
NIF-REI-COV-2,7009,CP-9466,Estanco Coventry 2,Regent Street 1864,Coventry,West Midlands
NIF-REI-COV-3,3455,CP-3012,Estanco Coventry 3,Abbey Road 1360,Coventry,West Midlands
NIF-REI-COV-4,2359,CP-5833,Estanco Coventry 4,Baker Street 1505,Coventry,West Midlands
NIF-REI-COV-5,2521,CP-3355,Estanco Coventry 5,Abbey Road 1577,Coventry,West Midlands
NIF-REI-COV-6,6374,CP-1910,Estanco Coventry 6,High Street 284,Coventry,West Midlands
NIF-REI-COV-7,8263,CP-4268,Estanco Coventry 7,Oxford Street 296,Coventry,West Midlands
NIF-REI-COV-8,4636,CP-2439,Estanco Coventry 8,Abbey Road 1071,Coventry,West Midlands
NIF-REI-COV-9,1532,CP-3421,Estanco Coventry 9,Abbey Road 1569,Coventry,West Midlands
NIF-REI-COV-10,7422,CP-8233,Estanco Coventry 10,Regent Street 405,Coventry,West Midlands
NIF-REI-COV-11,4551,CP-5207,Estanco Coventry 11,Oxford Street 815,Coventry,West Midlands
NIF-REI-COV-12,1768,CP-8000,Estanco Coventry 12,Abbey Road 348,Coventry,West Midlands
NIF-REI-COV-13,1213,CP-8385,Estanco Coventry 13,Oxford Street 1886,Coventry,West Midlands
NIF-REI-COV-14,1491,CP-6401,Estanco Coventry 14,Baker Street 694,Coventry,West Midlands
NIF-REI-COV-15,4499,CP-6739,Estanco Coventry 15,High Street 376,Coventry,West Midlands
NIF-REI-WOL-1,6262,CP-9907,Estanco Wolverhampton 1,Baker Street 1716,Wolverhampton,West Midlands
NIF-REI-WOL-2,8410,CP-5290,Estanco Wolverhampton 2,Abbey Road 805,Wolverhampton,West Midlands
NIF-REI-WOL-3,6502,CP-9051,Estanco Wolverhampton 3,High Street 1836,Wolverhampton,West Midlands
NIF-REI-WOL-4,4490,CP-2537,Estanco Wolverhampton 4,Regent Street 2,Wolverhampton,West Midlands
NIF-REI-WOL-5,4342,CP-1896,Estanco Wolverhampton 5,Abbey Road 621,Wolverhampton,West Midlands
NIF-REI-WOL-6,4506,CP-1172,Estanco Wolverhampton 6,Baker Street 812,Wolverhampton,West Midlands
NIF-REI-WOL-7,1294,CP-7932,Estanco Wolverhampton 7,Oxford Street 860,Wolverhampton,West Midlands
NIF-REI-WOL-8,9965,CP-5573,Estanco Wolverhampton 8,High Street 1068,Wolverhampton,West Midlands
NIF-REI-WOL-9,3775,CP-5065,Estanco Wolverhampton 9,Regent Street 511,Wolverhampton,West Midlands
NIF-REI-WOL-10,9387,CP-3174,Estanco Wolverhampton 10,Abbey Road 395,Wolverhampton,West Midlands
NIF-REI-WOL-11,4799,CP-4202,Estanco Wolverhampton 11,Oxford Street 593,Wolverhampton,West Midlands
NIF-REI-WOL-12,7517,CP-8841,Estanco Wolverhampton 12,Oxford Street 394,Wolverhampton,West Midlands
NIF-REI-WOL-13,5836,CP-7707,Estanco Wolverhampton 13,Baker Street 278,Wolverhampton,West Midlands
NIF-REI-WOL-14,2596,CP-9695,Estanco Wolverhampton 14,Baker Street 1443,Wolverhampton,West Midlands
NIF-REI-WOL-15,2724,CP-9524,Estanco Wolverhampton 15,Abbey Road 1441,Wolverhampton,West Midlands
NIF-REI-SOL-1,3030,CP-6925,Estanco Solihull 1,Regent Street 795,Solihull,West Midlands
NIF-REI-SOL-2,1887,CP-8422,Estanco Solihull 2,Baker Street 1318,Solihull,West Midlands
NIF-REI-SOL-3,7756,CP-9331,Estanco Solihull 3,High Street 120,Solihull,West Midlands
NIF-REI-SOL-4,9094,CP-5324,Estanco Solihull 4,Regent Street 1000,Solihull,West Midlands
NIF-REI-SOL-5,9994,CP-5683,Estanco Solihull 5,Baker Street 362,Solihull,West Midlands
NIF-REI-SOL-6,6144,CP-4102,Estanco Solihull 6,Regent Street 749,Solihull,West Midlands
NIF-REI-SOL-7,5923,CP-2430,Estanco Solihull 7,Baker Street 1342,Solihull,West Midlands
NIF-REI-SOL-8,7519,CP-7024,Estanco Solihull 8,Abbey Road 108,Solihull,West Midlands
NIF-REI-SOL-9,8767,CP-6408,Estanco Solihull 9,High Street 1845,Solihull,West Midlands
NIF-REI-SOL-10,5583,CP-9413,Estanco Solihull 10,Baker Street 1306,Solihull,West Midlands
NIF-REI-SOL-11,4692,CP-3678,Estanco Solihull 11,Baker Street 854,Solihull,West Midlands
NIF-REI-SOL-12,5730,CP-8654,Estanco Solihull 12,Regent Street 1664,Solihull,West Midlands
NIF-REI-SOL-13,4592,CP-2332,Estanco Solihull 13,High Street 273,Solihull,West Midlands
NIF-REI-SOL-14,4617,CP-7683,Estanco Solihull 14,Abbey Road 833,Solihull,West Midlands
NIF-REI-SOL-15,7086,CP-5414,Estanco Solihull 15,High Street 473,Solihull,West Midlands
NIF-REI-SUT-1,3366,CP-1701,Estanco Sutton Coldfield 1,Oxford Street 1799,Sutton Coldfield,West Midlands
NIF-REI-SUT-2,7051,CP-8132,Estanco Sutton Coldfield 2,Baker Street 276,Sutton Coldfield,West Midlands
NIF-REI-SUT-3,6708,CP-5082,Estanco Sutton Coldfield 3,Regent Street 1684,Sutton Coldfield,West Midlands
NIF-REI-SUT-4,2282,CP-7695,Estanco Sutton Coldfield 4,Baker Street 747,Sutton Coldfield,West Midlands
NIF-REI-SUT-5,4465,CP-6759,Estanco Sutton Coldfield 5,Abbey Road 88,Sutton Coldfield,West Midlands
NIF-REI-SUT-6,7043,CP-7839,Estanco Sutton Coldfield 6,Baker Street 767,Sutton Coldfield,West Midlands
NIF-REI-SUT-7,9377,CP-9344,Estanco Sutton Coldfield 7,Regent Street 1197,Sutton Coldfield,West Midlands
NIF-REI-SUT-8,3458,CP-5225,Estanco Sutton Coldfield 8,Baker Street 811,Sutton Coldfield,West Midlands
NIF-REI-SUT-9,9712,CP-5422,Estanco Sutton Coldfield 9,Regent Street 903,Sutton Coldfield,West Midlands
NIF-REI-SUT-10,2570,CP-9359,Estanco Sutton Coldfield 10,Oxford Street 1710,Sutton Coldfield,West Midlands
NIF-REI-SUT-11,5904,CP-8843,Estanco Sutton Coldfield 11,Regent Street 570,Sutton Coldfield,West Midlands
NIF-REI-SUT-12,6770,CP-6155,Estanco Sutton Coldfield 12,Oxford Street 20,Sutton Coldfield,West Midlands
NIF-REI-SUT-13,7749,CP-3421,Estanco Sutton Coldfield 13,Baker Street 1872,Sutton Coldfield,West Midlands
NIF-REI-SUT-14,2009,CP-6304,Estanco Sutton Coldfield 14,Abbey Road 802,Sutton Coldfield,West Midlands
NIF-REI-SUT-15,7440,CP-7874,Estanco Sutton Coldfield 15,Baker Street 1885,Sutton Coldfield,West Midlands
NIF-REI-DUD-1,2783,CP-8956,Estanco Dudley 1,Abbey Road 1927,Dudley,West Midlands
NIF-REI-DUD-2,3262,CP-7015,Estanco Dudley 2,Baker Street 1273,Dudley,West Midlands
NIF-REI-DUD-3,5489,CP-2123,Estanco Dudley 3,High Street 1687,Dudley,West Midlands
NIF-REI-DUD-4,3193,CP-7495,Estanco Dudley 4,Abbey Road 1198,Dudley,West Midlands
NIF-REI-DUD-5,2810,CP-5194,Estanco Dudley 5,Baker Street 215,Dudley,West Midlands
NIF-REI-DUD-6,4913,CP-3447,Estanco Dudley 6,High Street 1516,Dudley,West Midlands
NIF-REI-DUD-7,3877,CP-5279,Estanco Dudley 7,High Street 281,Dudley,West Midlands
NIF-REI-DUD-8,1056,CP-1274,Estanco Dudley 8,Oxford Street 148,Dudley,West Midlands
NIF-REI-DUD-9,3068,CP-9204,Estanco Dudley 9,Oxford Street 1830,Dudley,West Midlands
NIF-REI-DUD-10,3352,CP-1160,Estanco Dudley 10,High Street 1582,Dudley,West Midlands
NIF-REI-DUD-11,8629,CP-5266,Estanco Dudley 11,Regent Street 1737,Dudley,West Midlands
NIF-REI-DUD-12,2945,CP-4193,Estanco Dudley 12,Oxford Street 1005,Dudley,West Midlands
NIF-REI-DUD-13,9848,CP-4317,Estanco Dudley 13,High Street 846,Dudley,West Midlands
NIF-REI-DUD-14,1739,CP-5672,Estanco Dudley 14,Abbey Road 577,Dudley,West Midlands
NIF-REI-DUD-15,2437,CP-3682,Estanco Dudley 15,High Street 1402,Dudley,West Midlands
NIF-ALE-MUN-1,1930,CP-3793,Estanco Munich 1,Unter den Linden 1295,Munich,Baviera
NIF-ALE-MUN-2,9789,CP-4987,Estanco Munich 2,Maximilianstraße 1536,Munich,Baviera
NIF-ALE-MUN-3,2027,CP-1984,Estanco Munich 3,Unter den Linden 1490,Munich,Baviera
NIF-ALE-MUN-4,7149,CP-3599,Estanco Munich 4,Unter den Linden 1095,Munich,Baviera
NIF-ALE-MUN-5,6107,CP-1322,Estanco Munich 5,Unter den Linden 1630,Munich,Baviera
NIF-ALE-MUN-6,9209,CP-6460,Estanco Munich 6,Maximilianstraße 772,Munich,Baviera
NIF-ALE-MUN-7,3890,CP-3986,Estanco Munich 7,Kurfürstendamm 885,Munich,Baviera
NIF-ALE-MUN-8,2053,CP-8107,Estanco Munich 8,Königsallee 953,Munich,Baviera
NIF-ALE-MUN-9,6345,CP-1443,Estanco Munich 9,Königsallee 1607,Munich,Baviera
NIF-ALE-MUN-10,6531,CP-8599,Estanco Munich 10,Königsallee 1667,Munich,Baviera
NIF-ALE-MUN-11,5638,CP-2375,Estanco Munich 11,Reeperbahn 909,Munich,Baviera
NIF-ALE-MUN-12,5713,CP-5398,Estanco Munich 12,Reeperbahn 1317,Munich,Baviera
NIF-ALE-MUN-13,4303,CP-6224,Estanco Munich 13,Kurfürstendamm 1215,Munich,Baviera
NIF-ALE-MUN-14,6781,CP-7574,Estanco Munich 14,Reeperbahn 1316,Munich,Baviera
NIF-ALE-MUN-15,8304,CP-4918,Estanco Munich 15,Reeperbahn 741,Munich,Baviera
NIF-ALE-NUR-1,9127,CP-1303,Estanco Nuremberg 1,Reeperbahn 798,Nuremberg,Baviera
NIF-ALE-NUR-2,5637,CP-8305,Estanco Nuremberg 2,Unter den Linden 470,Nuremberg,Baviera
NIF-ALE-NUR-3,5999,CP-6901,Estanco Nuremberg 3,Königsallee 207,Nuremberg,Baviera
NIF-ALE-NUR-4,3681,CP-7718,Estanco Nuremberg 4,Kurfürstendamm 1869,Nuremberg,Baviera
NIF-ALE-NUR-5,4851,CP-7055,Estanco Nuremberg 5,Unter den Linden 1618,Nuremberg,Baviera
NIF-ALE-NUR-6,7041,CP-7844,Estanco Nuremberg 6,Maximilianstraße 1092,Nuremberg,Baviera
NIF-ALE-NUR-7,9004,CP-4272,Estanco Nuremberg 7,Kurfürstendamm 1515,Nuremberg,Baviera
NIF-ALE-NUR-8,4962,CP-2197,Estanco Nuremberg 8,Kurfürstendamm 493,Nuremberg,Baviera
NIF-ALE-NUR-9,9840,CP-3436,Estanco Nuremberg 9,Reeperbahn 845,Nuremberg,Baviera
NIF-ALE-NUR-10,4517,CP-7714,Estanco Nuremberg 10,Königsallee 1526,Nuremberg,Baviera
NIF-ALE-NUR-11,2867,CP-1395,Estanco Nuremberg 11,Reeperbahn 1572,Nuremberg,Baviera
NIF-ALE-NUR-12,6767,CP-3913,Estanco Nuremberg 12,Königsallee 14,Nuremberg,Baviera
NIF-ALE-NUR-13,7505,CP-3965,Estanco Nuremberg 13,Königsallee 1436,Nuremberg,Baviera
NIF-ALE-NUR-14,6117,CP-6110,Estanco Nuremberg 14,Königsallee 768,Nuremberg,Baviera
NIF-ALE-NUR-15,2924,CP-5948,Estanco Nuremberg 15,Maximilianstraße 180,Nuremberg,Baviera
